Carpeta;Fichero;CuentaNIF;Ultimo acceso;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SystemSettings_VirtualDesktops_AltTabFilter.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SystemSettings_VirtualDesktops_TaskbarFilter.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SystemSettings_Workplace_CorpDeviceManagement.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AAA_SystemSettings_Workplace_RelatedSettings.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{01ACC6BC-9A3D-49c5-AC7D-0FB9E026C424}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{0042AE00-17CC-42EC-B5AD-B8F08A025D71}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{028DE9F5-65F3-4A06-A048-421056F3E421}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{030C20F0-E20B-417A-B7AD-CEC6EE955CD3}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;AddOrRemovePrograms.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{059ECE57-19D1-4112-B05C-86F8ED5DA6B0}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{06628900-13DD-4fc3-A18B-0E9CE7B663ED}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{06D12455-F35D-44D6-8E00-3F6A360CC030}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{06FF5AE9-8F7C-41AD-B71B-62137DE26715}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{082594D9-8481-43F0-AE8F-62EA920A4220}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{083D5202-600A-4f38-981B-2D138FBDC4D1}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{0CDC534D-A9FF-450D-91D8-96C341ED44AA}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{08EB53B7-3384-473A-8D2C-6C0E71F3BF34}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;classic_{09bf6a57-7bf7-4389-8d6f-2bcf6a26bb4e}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{0df44eaa-ff21-4412-828e-260a8728e7f1}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{08D48377-1C06-416D-B382-61E8D5F6CD18}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{0e1d43a6-f261-491c-84ea-8bfcc6a4b70b}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{0F1B68F6-B72D-4229-BC9C-A87F0B16B17B}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{0DF721FA-F921-4416-A491-1924F212C705}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{11135AE0-7372-4f85-8D1B-93D6EFBE5A99}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{11E71674-7556-4E27-8D59-03B2FA846204}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{1206f5f1-0569-412c-8fec-3204630dfb70}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{1011988D-12F9-446b-85FF-A1579CCD1678}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{10cbe5dd-9921-4090-b412-361339a230ad}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{12BBBD91-8E16-4C3F-9715-16E5C8299244}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{141D98AD-3E07-4C44-A578-4DCA078286A4}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{16C327FA-D8A8-41C0-B022-64AC67715327}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{1928DA28-C5A7-4F13-AF81-8238D57A793F}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{1a4635ec-181d-45ae-b691-bc75bec02756}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{1A5712E4-AAD7-4717-B22A-CF0B8438E2E6}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{17cd9488-1228-4b2f-88ce-4298e93e0966}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{1BDB99DF-3832-49D6-9AE0-52105DB568DA}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{201CEF4B-7444-4B2F-B885-5E8F0AA1D614}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{1DD03EE3-FC46-456A-8632-B0717A9D497D}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{14DEC75C-D6CE-44A9-8349-AD0F46EF96BE}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{207D6BD2-A09B-406f-8A72-BC90C49FC152}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{232A1851-808C-4B44-A92A-38E862989CE5}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{21A5437E-D266-4F56-A146-06744A8BC071}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{29B87534-19A8-4A39-AA81-2148E7DE5894}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{2B6FE85A-C7AA-440F-B9A3-3F5EDCA3F6C2}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{2D06D17B-2A5F-4835-AF30-6D2D58A4A66C}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{30137454-0E1F-43bb-9CB8-AEF452964B0B}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{31DD3DA1-ED44-4BA8-A67B-6EA93DEA77E7}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{33843DB0-24E7-4682-A019-5393D7F2BFFA}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{33F1F9B5-BD94-4D77-96AE-62F10E4A010A}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{36C8B34B-83F9-4704-B817-9AB1A723705A}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{36fb1658-3a23-4d62-9bfd-37f4b18a85e9}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{37092408-D49C-451D-B56D-78B243DC475C}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{3911D4F8-AD61-4911-A151-5682C26A7427}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{37E2F32E-C821-4094-B429-2B4E8EA810AA}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{37C361D8-51CD-40fa-A797-8FC1EA28F9F4}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{38bd6d6e-bf78-4c31-b05a-7447ee37669f}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{3A100872-EC27-46A5-BBCC-92C90635AE3B}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{3A4140C8-50D3-44E9-BF50-C878204DE0F5}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{3F0AD6DB-3246-48E4-ACD7-696FF62AE68D}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{40419485-c444-4567-851a-2dd7bfa1684d}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{420C524A-2A76-43F7-B1B2-C3CF736557C7}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{4026492f-2f69-46b8-b9bf-5654fc07e423}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{4228F99D-227F-4058-9EA3-BB2B616D7444}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{45FDB5DF-1457-4A41-A824-7AD9C75767BC}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{4A2F952E-0618-467F-ADC5-FEBB66AEB82F}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{4BCD16D0-BA72-4F0D-88F9-50D912BFA2B2}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{5163E94E-4C07-420B-B173-320232B8AFB7}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{50DF4F13-4188-49C3-B2FB-A76404DC0ACF}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{54692DB7-FC98-4D5E-AC15-CC5095FA5669}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{54D8069E-E75A-4437-B45B-8EB3B8C97434}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{5530E8CC-1B9E-4798-A880-BA719ADFBBBD}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{58e3c745-d971-4081-9034-86e34b30836a}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{5BB16858-F647-465E-BCFD-010EE9DD41B7}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{5902614C-D9C7-4902-9F7F-BAF85454D0B2}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{5A2C0E5E-5974-4E44-B4C6-AD4C2B6BAF53}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{5D461B44-2753-4DD7-B2C0-BAB71B1F4C1A}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{5DE5B491-2CEA-4AD9-824A-982A22C0B64E}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{5DD91132-02E8-43F6-88BD-E50B7BE2EF29}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{60AC7FA0-A928-4D45-B4DD-AC70A6175E67}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{5ea4f148-308c-46d7-98a9-49041b1dd468}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{60C811E8-C857-404E-98BB-EE5D83C1DF5A}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{62d8ed13-c9d0-4ce8-a914-47dd628fb1b0}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{638f8e21-e157-40d7-97e0-a0c8e4c4e2b5}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{5D611F64-7985-459B-BDFF-AEC069CB2625}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{641102EF-6463-46E9-842D-176013D7ACC8}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{67ca7650-96e6-4fdd-bb43-a8e774f73a57}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{6775CCA4-CC42-44F7-800C-4E94FF1EA8C0}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{68F4F33C-658C-4278-94C1-22B8E653F3E8}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{693E4EF4-9060-469B-AB2E-948B6B68A883}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{693E4EF5-9060-469B-AB2E-948B6B68A883}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;classic_{685e7dc2-db57-4ed0-8b6d-5fe44d78d4f0}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{63929D0B-AAAC-4DCA-AE8A-222EC37F7A88}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{6CA1F1CE-1FED-4D96-A82E-08CEDB139AA3}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{6A10BC7B-2586-4B57-A5AA-C14BDE743DC4}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{6AE88B06-50B2-46B0-93EA-4B5C73D3A0B5}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{6dfd7c5c-2451-11d3-a299-00c04f8ef6af}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{6CBA2898-2EFE-4604-9933-F1F64DAE2A32}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{71D0780F-10D2-459C-983B-94A642161220}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{73C9C58C-2E01-4F68-B1B9-7A4DD2EF71F7}.settingcontent-ms;0;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{7429F4F9-AE58-401a-82AD-723F3C6BDDD6}.settingcontent-ms;1;09/12/2015 8:13:32;
c:\Users\Default\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\LocalState\Indexed\Settings\es-ES\;Classic_{75AC9145-7EC9-4883-82A7-AD3429020AA0}.settingcontent-ms;0;09/12/2015 8:13:32;
